XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
244538.30047536,2550165.04326009,17627,17635,8818,54.7173161231854
249439.17036184,2550166.44406994,17632,17360,8816,107.33210036059
249439.17036184,2550166.44406994,17632,17624,8817,243.014530662034
249439.17036184,2550166.44406994,17632,17754,8877,68.1302815426226
244483.73113653,2550169.06469560,17635,17627,8818,54.7173161231854
244483.73113653,2550169.06469560,17635,17643,8823,151.594262929893
244483.73113653,2550169.06469560,17635,18077,9039,207.397417963247
244330.81605280,2550177.20090811,17639,16597,8820,304.280344707663
244330.81605280,2550177.20090811,17639,17619,8821,205.794348547521
244330.81605280,2550177.20090811,17639,17643,8822,4.29783992844047
244330.81605280,2550177.20090811,17639,17666,8834,229.935131010927
244332.61568420,2550181.10382431,17643,17639,8822,4.29783992844047
244332.61568420,2550181.10382431,17643,17635,8823,151.594262929893
244332.61568420,2550181.10382431,17643,17678,8840,231.670954596145
244332.61568420,2550181.10382431,17643,17907,8954,124.464016335074
259456.90861489,2550186.29222129,17648,17456,8824,116.359226983878
259456.90861489,2550186.29222129,17648,17654,8827,5.25686730202475
259456.90861489,2550186.29222129,17648,17693,8847,246.062428597449
259456.90861489,2550186.29222129,17648,17784,8892,75.1921233375133
245744.40092671,2550186.95598500,17649,17001,8825,232.28018477982
245744.40092671,2550186.95598500,17649,17420,8826,208.421553082569
245744.40092671,2550186.95598500,17649,18421,9211,363.064797513677
259452.27276124,2550188.77083275,17654,17648,8827,5.25686730202475
259452.27276124,2550188.77083275,17654,17699,18219,18.4028171992965
254531.94363675,2550189.00126108,17655,17487,8828,95.4687364215918
254531.94363675,2550189.00126108,17655,18047,9024,162.430055761033
254531.94363675,2550189.00126108,17655,18132,9067,298.078861612644
251151.47867076,2550071.03337398,17657,17658,8829,118.895390291478
251151.47867076,2550071.03337398,17657,36428,18218,34.9509618805675
251155.73744026,2550189.84029666,17658,17657,8829,118.895390291478
251155.73744026,2550189.84029666,17658,17659,8830,129.770917777249
251159.10369017,2550069.54396827,17659,17658,8830,129.770917777249
251159.10369017,2550069.54396827,17659,36424,18217,34.1604250306757
255907.66450803,2550190.50344675,17662,16348,8831,442.275480042642
255907.66450803,2550190.50344675,17662,16532,8832,561.386432165492
255907.66450803,2550190.50344675,17662,17704,8853,466.797857803811
255907.66450803,2550190.50344675,17662,19146,9574,562.817976794316
244101.28943576,2550190.90114691,17666,16988,8833,213.271588450964
244101.28943576,2550190.90114691,17666,17639,8834,229.935131010927
244101.28943576,2550190.90114691,17666,17678,8839,6.59314585166102
244101.28943576,2550190.90114691,17666,17702,8851,94.2410933578155
257438.77717772,2550193.39451486,17670,17530,8835,86.3901001476488
257438.77717772,2550193.39451486,17670,17615,8836,77.240170149997
257438.77717772,2550193.39451486,17670,17755,8879,125.081012224364
257438.77717772,2550193.39451486,17670,17910,8955,106.257475296182
259940.23970629,2550186.89834245,17673,17674,8837,69.5691895976983
259940.23970629,2550186.89834245,17673,17735,8868,188.938604560481
259940.23970629,2550186.89834245,17673,17742,8871,40.175974133964
260009.22575782,2550195.88704846,17674,17673,8837,69.5691895976983
260009.22575782,2550195.88704846,17674,16952,8838,224.099675639087
260009.22575782,2550195.88704846,17674,17708,8854,79.6747210912945
244101.52496245,2550197.49008456,17678,17666,8839,6.59314585166102
244101.52496245,2550197.49008456,17678,17643,8840,231.670954596145
244101.52496245,2550197.49008456,17678,17711,8857,93.8114181918342
261986.82873618,2550198.01631856,17682,16304,8841,464.639630694514
261986.82873618,2550198.01631856,17682,17510,8842,247.593100510832
261986.82873618,2550198.01631856,17682,17718,8859,13.4331150639273
261986.82873618,2550198.01631856,17682,18418,9209,808.165303171014
257666.25002225,2550198.10281507,17685,17417,8843,134.194740515481
257666.25002225,2550198.10281507,17685,17688,8844,81.8256968539212
257666.25002225,2550198.10281507,17685,17981,8991,207.549946615527
257745.05249923,2550176.06615725,17688,17685,8844,81.8256968539212
244923.28697858,2550198.15637866,17690,17322,8845,165.08846378071
244923.28697858,2550198.15637866,17690,17547,8846,177.130586635286
244923.28697858,2550198.15637866,17690,17796,8899,140.545424915644
259665.61922182,2550160.67521174,17693,17648,8847,246.062428597449
245744.43695177,2550199.96384172,17696,17198,8848,201.859592374028
245744.43695177,2550199.96384172,17696,17879,8941,172.728042487332
245744.43695177,2550199.96384172,17696,18436,9218,349.423008610392
259433.78588760,2550200.29089668,17698,16662,8849,322.15476617737
259433.78588760,2550200.29089668,17698,17699,8850,3.37968136840826
259433.78588760,2550200.29089668,17698,18174,9087,211.432188712071
259436.64856218,2550198.49441668,17699,17698,8850,3.37968136840826
259436.64856218,2550198.49441668,17699,17654,18219,18.4028171992965
244007.69704976,2550201.93966855,17702,17666,8851,94.2410933578155
244007.69704976,2550201.93966855,17702,17711,8856,6.29247658940088
244007.69704976,2550201.93966855,17702,17722,8862,73.4871155767588
255441.07260550,2550204.36801487,17704,15762,8852,1040.38768861309
255441.07260550,2550204.36801487,17704,17662,8853,466.797857803811
255441.07260550,2550204.36801487,17704,19146,9573,824.154142689756
260088.13693824,2550206.78905141,17708,17674,8854,79.6747210912945
260088.13693824,2550206.78905141,17708,17726,8863,44.5452295201019
260088.13693824,2550206.78905141,17708,17905,8953,88.300595914732
246675.05366185,2550207.48956633,17710,17594,8855,72.5549428381143
246675.05366185,2550207.48956633,17710,17774,8887,43.3053334309348
246675.05366185,2550207.48956633,17710,17786,8893,78.0564613427647
244008.32695614,2550208.20053746,17711,17702,8856,6.29247658940088
244008.32695614,2550208.20053746,17711,17678,8857,93.8114181918342
244008.32695614,2550208.20053746,17711,17818,8910,433.644370280981
244008.32695614,2550208.20053746,17711,17989,8995,131.985587388746
258234.96445011,2550209.80494341,17716,17224,8858,183.808649578592
258234.96445011,2550209.80494341,17716,17824,8912,50.7907611878155
258234.96445011,2550209.80494341,17716,17830,8915,134.888061799264
261992.12068228,2550210.36313543,17718,17682,8859,13.4331150639273
261992.12068228,2550210.36313543,17718,17538,8860,246.550240506466
261992.12068228,2550210.36313543,17718,18473,9238,807.620225960479
261992.12068228,2550210.36313543,17718,19018,9509,474.871172684239
243934.71665177,2550210.55463607,17722,16718,8861,309.957431273279
243934.71665177,2550210.55463607,17722,17702,8862,73.4871155767588
243934.71665177,2550210.55463607,17722,17788,8895,361.101436198118
260132.40841334,2550211.71997075,17726,17708,8863,44.5452295201019
260132.40841334,2550211.71997075,17726,17730,8865,63.1595225994096
260132.40841334,2550211.71997075,17726,18155,9078,181.953576615231
251959.03207816,2550212.08342981,17727,17525,8864,103.891420908178
251959.03207816,2550212.08342981,17727,17731,8866,342.656800554141
251959.03207816,2550212.08342981,17727,18216,9109,204.49332642448
260195.17938869,2550218.71496524,17730,17726,8865,63.1595225994096
260195.17938869,2550218.71496524,17730,17792,8897,32.4253847969325
260195.17938869,2550218.71496524,17730,17800,8907,362.176168121589
251616.52555871,2550222.23070052,17731,17727,8866,342.656800554141
259185.76322280,2550222.68706491,17733,16525,8867,1044.90529945515
259185.76322280,2550222.68706491,17733,18174,9088,389.79811260213
259185.76322280,2550222.68706491,17733,20435,10218,858.884618400314
259791.23394093,2550224.56186450,17735,17673,8868,188.938604560481
249068.13765819,2550224.87083559,17737,17334,8869,181.834489640954
249068.13765819,2550224.87083559,17737,17442,8870,287.693235680432
249068.13765819,2550224.87083559,17737,17749,8875,7.02067912987465
249068.13765819,2550224.87083559,17737,17937,8970,166.449973744476
259942.10255218,2550227.03110591,17742,17673,8871,40.175974133964
259942.10255218,2550227.03110591,17742,17759,8880,62.7665643471047
259942.10255218,2550227.03110591,17742,17946,8973,80.4082920920513
253485.21833007,2550229.84362168,17744,17398,8872,184.424100659995
253485.21833007,2550229.84362168,17744,18046,9023,269.07557663924
253485.21833007,2550229.84362168,17744,18656,9328,339.406315471247
252535.44911626,2550230.11300565,17746,17575,8873,104.800198125026
252535.44911626,2550230.11300565,17746,17575,8874,104.252267062662
252535.44911626,2550230.11300565,17746,18343,9173,260.646715736803
249071.28823779,2550231.14489198,17749,17737,8875,7.02067912987465
249071.28823779,2550231.14489198,17749,17573,8876,197.549022977297
249071.28823779,2550231.14489198,17749,17777,8889,17.0871251353065
249071.28823779,2550231.14489198,17749,17889,8945,118.171511012783
249436.93472751,2550234.53581714,17754,17632,8877,68.1302815426226
249436.93472751,2550234.53581714,17754,17764,8883,70.2120869178532
249436.93472751,2550234.53581714,17754,17892,8946,52.9018746823203
257321.40582913,2550234.75942107,17755,17605,8878,92.0752300315116
257321.40582913,2550234.75942107,17755,17670,8879,125.081012224364
257321.40582913,2550234.75942107,17755,18039,9020,109.892141990046
260004.31998162,2550235.30829364,17759,17742,8880,62.7665643471047
260004.31998162,2550235.30829364,17759,17761,8881,26.9278403150677
260004.31998162,2550235.30829364,17759,17822,8911,23.9275996533494
260007.14160914,2550208.52869315,17761,17759,8881,26.9278403150677
249366.84291558,2550238.64374239,17764,17435,8882,168.346983245316
249366.84291558,2550238.64374239,17764,17754,8883,70.2120869178532
249366.84291558,2550238.64374239,17764,17810,8906,84.5428811152784
249366.84291558,2550238.64374239,17764,17934,8967,68.2635743133314
246707.76899373,2550240.44387699,17767,17565,8884,120.504865139085
246707.76899373,2550240.44387699,17767,17561,8885,202.175685011243
246707.76899373,2550240.44387699,17767,17774,8888,13.6883314017978
246707.76899373,2550240.44387699,17767,18001,9001,100.462990358557
257575.94104385,2550242.83957020,17771,17609,8886,110.567932216377
257575.94104385,2550242.83957020,17771,17804,8903,29.2362679521315
257575.94104385,2550242.83957020,17771,17913,8957,61.8966830981343
246695.18531684,2550245.83103697,17774,17710,8887,43.3053334309348
246695.18531684,2550245.83103697,17774,17767,8888,13.6883314017978
246695.18531684,2550245.83103697,17774,18430,9215,280.153588894001
249078.06235875,2550246.83186526,17777,17749,8889,17.0871251353065
249078.06235875,2550246.83186526,17777,17847,8924,28.0163400579199
254732.69242391,2550247.70667998,17780,17470,8890,164.503312434597
254732.69242391,2550247.70667998,17780,17781,8891,244.830349808085
254967.01134994,2550194.80267070,17781,17780,8891,244.830349808085
259498.41588848,2550248.97809877,17784,17648,8892,75.1921233375133
259498.41588848,2550248.97809877,17784,17849,8925,161.79206451208
259498.41588848,2550248.97809877,17784,18334,9167,241.619673558231
246609.95714957,2550250.56224035,17786,17710,8893,78.0564613427647
246609.95714957,2550250.56224035,17786,17900,8950,63.8801685219602
246609.95714957,2550250.56224035,17786,18549,9275,310.89906839013
243575.86612551,2550250.66153183,17788,16946,8894,334.725347763448
243575.86612551,2550250.66153183,17788,17722,8895,361.101436198118
243575.86612551,2550250.66153183,17788,17818,8909,8.0420508703815
243575.86612551,2550250.66153183,17788,18070,9036,817.794127774402
260160.11097077,2550246.81918341,17791,17792,8896,31.7926271392846
260191.63461982,2550250.94600917,17792,17791,8896,31.7926271392846
260191.63461982,2550250.94600917,17792,17730,8897,32.4253847969325
260191.63461982,2550250.94600917,17792,17807,8904,2.46875856095523
244793.28327958,2550251.56101059,17796,17512,8898,163.371310732548
244793.28327958,2550251.56101059,17796,17690,8899,140.545424915644
244793.28327958,2550251.56101059,17796,18077,9040,239.519494908224
244793.28327958,2550251.56101059,17796,18352,9176,243.849813606538
260555.10454575,2550251.94960301,17800,17098,8900,254.588542994696
260555.10454575,2550251.94960301,17800,17730,8907,362.176168121589
260555.10454575,2550251.94960301,17800,18578,9289,292.081357748203
254219.89246289,2550252.06135894,17801,17802,8901,369.947396175605
254219.89246289,2550252.06135894,17801,18132,9066,223.965378845136
254219.89246289,2550252.06135894,17801,18159,9080,130.724279579094
254066.83693996,2549918.59893691,17802,17801,8901,369.947396175605
254066.83693996,2549918.59893691,17802,36404,18206,54.7519244469706
257548.38324536,2550252.60313033,17804,17610,8902,111.507591412363
257548.38324536,2550252.60313033,17804,17771,8903,29.2362679521315
260191.35600405,2550253.39899553,17807,17792,8904,2.46875856095523
260191.35600405,2550253.39899553,17807,17815,8908,51.1070540299319
260191.35600405,2550253.39899553,17807,17862,8932,22.0862361062499
249284.07657087,2550255.00812052,17810,17573,8905,129.581586548962
249284.07657087,2550255.00812052,17810,17764,8906,84.5428811152784
249284.07657087,2550255.00812052,17810,17957,8980,177.332032648129
260242.24718773,2550258.09137181,17815,17807,8908,51.1070540299319
243577.62063928,2550258.50986054,17818,17788,8909,8.0420508703815
243577.62063928,2550258.50986054,17818,17711,8910,433.644370280981
243577.62063928,2550258.50986054,17818,18090,9046,817.986551627216
243577.62063928,2550258.50986054,17818,18770,9385,337.865712373138
260001.79919510,2550259.10273964,17822,17759,8911,23.9275996533494
260001.79919510,2550259.10273964,17822,17837,8919,43.826470844673
260001.79919510,2550259.10273964,17822,17844,8922,9.20826282891022
258239.86071156,2550260.35915239,17824,17716,8912,50.7907611878155
258239.86071156,2550260.35915239,17824,17950,8976,102.232874537866
258239.86071156,2550260.35915239,17824,18118,9059,110.761700570439
259737.90161487,2550260.15032278,17825,17826,8913,29.4437661415123
259708.49904826,2550261.70738451,17826,17825,8913,29.4437661415123
259708.49904826,2550261.70738451,17826,17849,8926,57.0156140052389
259708.49904826,2550261.70738451,17826,17979,8990,65.1403207111226
246465.19438128,2550262.18437257,17827,17594,8914,214.327310117746
246465.19438128,2550262.18437257,17827,17865,8934,23.348124306818
246465.19438128,2550262.18437257,17827,18719,9360,364.948334909317
258111.32347199,2550262.39945731,17830,17716,8915,134.888061799264
258111.32347199,2550262.39945731,17830,17950,8975,62.8054462414523
258111.32347199,2550262.39945731,17830,18018,9009,87.4076217804653
248826.13867334,2550263.75969542,17832,17388,8916,200.118940510737
248826.13867334,2550263.75969542,17832,17874,8938,62.5642440153089
248826.13867334,2550263.75969542,17832,18050,9025,86.0211678928729
252512.11579926,2550263.95955811,17834,16772,8917,358.031633835135
252512.11579926,2550263.95955811,17834,17975,8989,298.772053792606
252512.11579926,2550263.95955811,17834,18222,9111,164.747769890427
249671.32033127,2550264.71374249,17836,17624,8918,102.509098169257
249671.32033127,2550264.71374249,17836,17839,8920,124.892417116944
249671.32033127,2550264.71374249,17836,17842,8921,128.496394536765
249671.32033127,2550264.71374249,17836,17966,8984,48.9123125797072
260045.17899319,2550265.34394661,17837,17822,8919,43.826470844673
249796.04798165,2550265.57879953,17839,17836,8920,124.892417116944
249796.04798165,2550265.57879953,17839,17869,8935,70.3586920997382
249796.04798165,2550265.57879953,17839,18157,9079,135.856679702859
249542.91241990,2550265.76159150,17842,17836,8921,128.496394536765
249542.91241990,2550265.76159150,17842,17892,8947,105.370043986323
249542.91241990,2550265.76159150,17842,18178,9089,244.699933309513
260001.73129401,2550268.31075212,17844,17822,8922,9.20826282891022
260001.73129401,2550268.31075212,17844,17845,8923,42.8602315892141
260001.73129401,2550268.31075212,17844,17918,8959,33.3210172816248
259958.89449657,2550269.72787491,17845,17844,8923,42.8602315892141
249090.51085896,2550271.93067306,17847,17777,8924,28.0163400579199
249090.51085896,2550271.93067306,17847,17921,8961,65.464017628449
249090.51085896,2550271.93067306,17847,17957,8979,45.9817224563561
259657.97684847,2550272.37795457,17849,17784,8925,161.79206451208
259657.97684847,2550272.37795457,17849,17826,8926,57.0156140052389
251063.80496865,2550273.02644487,17853,17285,8927,232.07447603777
251063.80496865,2550273.02644487,17853,17883,8943,108.70334930136
251063.80496865,2550273.02644487,17853,18731,9366,323.949621152852
246436.41347151,2550273.92884757,17855,17119,8928,320.454637249367
246436.41347151,2550273.92884757,17855,17582,8929,245.973703258403
246436.41347151,2550273.92884757,17855,17865,8933,9.7070468631677
246436.41347151,2550273.92884757,17855,18086,9044,159.803844356481
242180.43436902,2550275.07142985,17859,17534,8930,160.684840894517
260158.33287270,2550272.82863855,17861,17862,8931,30.7097950023299
260188.93877650,2550275.35255644,17862,17861,8931,30.7097950023299
260188.93877650,2550275.35255644,17862,17807,8932,22.0862361062499
260188.93877650,2550275.35255644,17862,17877,8939,3.86312225254073
246445.99689092,2550275.47313747,17865,17855,8933,9.7070468631677
246445.99689092,2550275.47313747,17865,17827,8934,23.348124306818
246445.99689092,2550275.47313747,17865,18108,9055,170.871775665155
249865.67849048,2550275.62990098,17869,17839,8935,70.3586920997382
249865.67849048,2550275.62990098,17869,17270,8936,238.607835327456
249865.67849048,2550275.62990098,17869,17915,8958,135.500370963186
249865.67849048,2550275.62990098,17869,17972,8986,40.1981501980637
248750.22487066,2550165.84166989,17873,17874,8937,113.267918501454
248765.24233743,2550278.10963973,17874,17873,8937,113.267918501454
248765.24233743,2550278.10963973,17874,17832,8938,62.5642440153089
248765.24233743,2550278.10963973,17874,17901,8952,97.2795698043553
260188.51829893,2550279.19272729,17877,17862,8939,3.86312225254073
260188.51829893,2550279.19272729,17877,17887,8944,47.1993313108258
260188.51829893,2550279.19272729,17877,17930,8966,24.1858681200356
245591.57933434,2550280.29770375,17879,17493,8940,202.067198700061
245591.57933434,2550280.29770375,17879,17696,8941,172.728042487332
245591.57933434,2550280.29770375,17879,18136,9069,211.184800387324
245591.57933434,2550280.29770375,17879,18858,9429,344.621245200363
250955.43646115,2550281.55197898,17883,17427,8942,208.741613987621
250955.43646115,2550281.55197898,17883,17853,8943,108.70334930136
250955.43646115,2550281.55197898,17883,19491,9746,510.646777767479
260235.50895164,2550283.62617231,17887,17877,8944,47.1993313108258
248966.44625815,2550285.59759726,17889,17749,8945,118.171511012783
248966.44625815,2550285.59759726,17889,18024,9012,57.9286153264986
248966.44625815,2550285.59759726,17889,18053,9028,123.751345427752
249440.90300527,2550287.28864755,17892,17754,8946,52.9018746823203
249440.90300527,2550287.28864755,17892,17842,8947,105.370043986323
249440.90300527,2550287.28864755,17892,17934,8968,56.9577510192229
249440.90300527,2550287.28864755,17892,18190,9095,106.634999808722
253004.53754945,2550290.13034711,17895,17051,8948,322.145658387934
253004.53754945,2550290.13034711,17895,17472,8949,312.55639816363
253004.53754945,2550290.13034711,17895,17925,8964,26.2284094512057
253004.53754945,2550290.13034711,17895,17985,8993,43.5539390934611
246565.02394537,2550290.74585681,17900,17786,8950,63.8801685219602
246565.02394537,2550290.74585681,17900,18612,9306,291.776440594573
248668.97242784,2550292.08888179,17901,17393,8951,226.815515790195
248668.97242784,2550292.08888179,17901,17874,8952,97.2795698043553
248668.97242784,2550292.08888179,17901,18123,9062,79.3529603835683
260078.91984044,2550294.60727473,17905,17708,8953,88.300595914732
244383.55995911,2550294.66425851,17907,17643,8954,124.464016335074
244383.55995911,2550294.66425851,17907,17962,8981,138.269824463276
244383.55995911,2550294.66425851,17907,18229,9115,140.686656189647
257469.82892141,2550295.01213452,17910,17670,8955,106.257475296182
257469.82892141,2550295.01213452,17910,17912,8956,15.2899862610471
257484.18075602,2550289.73875578,17912,17910,8956,15.2899862610471
257484.18075602,2550289.73875578,17912,18064,9032,63.0209410541471
257606.99367813,2550296.38332131,17913,17771,8957,61.8966830981343
257606.99367813,2550296.38332131,17913,17944,8972,34.9370327608813
257606.99367813,2550296.38332131,17913,18041,9021,53.8550180459446
249999.35237147,2550297.68767736,17915,17869,8958,135.500370963186
249999.35237147,2550297.68767736,17915,17995,8998,226.775944227438
249999.35237147,2550297.68767736,17915,18191,9096,141.235033162139
260003.95540138,2550301.55745931,17918,17844,8959,33.3210172816248
260003.95540138,2550301.55745931,17918,17920,8960,39.5975885019146
260003.95540138,2550301.55745931,17918,17923,8962,42.3550237158221
260003.95540138,2550301.55745931,17918,18014,9007,32.5025979461682
260043.53517687,2550300.36986195,17920,17918,8960,39.5975885019146
249032.13647779,2550301.56121857,17921,17847,8961,65.464017628449
259961.61797436,2550302.77824054,17923,17918,8962,42.3550237158221
252984.75257959,2550302.89905973,17925,17071,8963,326.962042347047
252984.75257959,2550302.89905973,17925,17895,8964,26.2284094512057
252984.75257959,2550302.89905973,17925,17964,8982,10.2247921491692
260155.18847266,2550299.95680920,17929,17930,8965,30.8538307280558
260185.86787755,2550303.23293284,17930,17929,8965,30.8538307280558
260185.86787755,2550303.23293284,17930,17877,8966,24.1858681200356
260185.86787755,2550303.23293284,17930,17941,8971,2.54567827658782
249386.63907762,2550303.97388510,17934,17764,8967,68.2635743133314
249386.63907762,2550303.97388510,17934,17892,8968,56.9577510192229
249386.63907762,2550303.97388510,17934,18257,9130,202.751392988194
248921.79040581,2550304.08487428,17937,17335,8969,254.360313420925
248921.79040581,2550304.08487428,17937,17737,8970,166.449973744476
248921.79040581,2550304.08487428,17937,18035,9019,74.9188780666918
260185.59050514,2550305.76345501,17941,17930,8971,2.54567827658782
260185.59050514,2550305.76345501,17941,17955,8978,51.6526022586215
260185.59050514,2550305.76345501,17941,18006,9004,25.9383681055584
257573.44779556,2550306.14395760,17944,17913,8972,34.9370327608813
259944.64040032,2550307.39321420,17946,17742,8973,80.4082920920513
259944.64040032,2550307.39321420,17946,17953,8977,155.132000035999
259944.64040032,2550307.39321420,17946,18114,9057,60.2097261850502
247965.33917800,2550307.68062771,17948,17438,8974,358.4435352549
258153.73134614,2550308.72543585,17950,17830,8975,62.8054462414523
258153.73134614,2550308.72543585,17950,17824,8976,102.232874537866
258153.73134614,2550308.72543585,17950,18168,9084,80.048762836298
259789.56367796,2550309.09082376,17953,17946,8977,155.132000035999
260237.03435135,2550310.40263668,17955,17941,8978,51.6526022586215
249115.66304409,2550310.42335266,17957,17847,8979,45.9817224563561
249115.66304409,2550310.42335266,17957,17810,8980,177.332032648129
249115.66304409,2550310.42335266,17957,17999,9000,26.7510191241884
244246.29390650,2550310.55700091,17962,17907,8981,138.269824463276
244246.29390650,2550310.55700091,17962,17974,8987,90.5266215520499
244246.29390650,2550310.55700091,17962,18278,9139,133.724606005299
252987.66217738,2550312.70113172,17964,17925,8982,10.2247921491692
252987.66217738,2550312.70113172,17964,18034,9017,29.5909270478623
249619.50705894,2550310.87470707,17965,17966,8983,52.5377699326197
249671.97296496,2550313.62170086,17966,17965,8983,52.5377699326197
249671.97296496,2550313.62170086,17966,17836,8984,48.9123125797072
249671.97296496,2550313.62170086,17966,18178,9090,74.9582790851138
247926.54886323,2550315.74555871,17970,16092,8985,683.905060283061
247926.54886323,2550315.74555871,17970,18084,9042,52.453164293204
247926.54886323,2550315.74555871,17970,18312,9156,242.548114623033
249864.16457480,2550315.79848474,17972,17869,8986,40.1981501980637
249864.16457480,2550315.79848474,17972,18246,9123,114.678688922645
249864.16457480,2550315.79848474,17972,18566,9283,330.950249311799
244156.16584960,2550319.04243375,17974,17962,8987,90.5266215520499
244156.16584960,2550319.04243375,17974,17989,8996,94.0637677141537
244156.16584960,2550319.04243375,17974,18029,9015,20.1442566048774
252223.85881808,2550326.39236154,17975,17033,8988,365.508991372036
252223.85881808,2550326.39236154,17975,17834,8989,298.772053792606
252223.85881808,2550326.39236154,17975,17993,8997,5.98097695175489
259716.12901980,2550326.39930763,17979,17826,8990,65.1403207111226
259716.12901980,2550326.39930763,17979,18153,9077,53.181031367392
259716.12901980,2550326.39930763,17979,18314,9157,201.566164197432
257677.42348110,2550326.67721823,17981,17685,8991,207.549946615527
257677.42348110,2550326.67721823,17981,17984,8992,234.136691865428
257677.42348110,2550326.67721823,17981,18041,9022,46.4218270851215
257900.40382396,2550255.26777071,17984,17981,8992,234.136691865428
253027.32784270,2550327.20485133,17985,17895,8993,43.5539390934611
253027.32784270,2550327.20485133,17985,18059,9030,22.9153385909876
253027.32784270,2550327.20485133,17985,19189,9595,440.65262975137
245198.49735858,2550327.42864825,17988,17536,8994,234.361692456457
245198.49735858,2550327.42864825,17988,18019,9011,14.2653206345479
245198.49735858,2550327.42864825,17988,19690,9845,541.626644895149
244062.51575524,2550327.85448363,17989,17711,8995,131.985587388746
244062.51575524,2550327.85448363,17989,17974,8996,94.0637677141537
244062.51575524,2550327.85448363,17989,18493,9247,203.252590372358
252218.94187640,2550329.79761775,17993,17975,8997,5.98097695175489
252218.94187640,2550329.79761775,17993,18199,9101,158.524496335743
252218.94187640,2550329.79761775,17993,18425,9213,213.02302878218
250223.77320319,2550330.04567388,17995,17915,8998,226.775944227438
250223.77320319,2550330.04567388,17995,17542,8999,225.393968655732
250223.77320319,2550330.04567388,17995,18009,9005,9.6043719033013
250223.77320319,2550330.04567388,17995,18128,9065,44.3428470006717
249132.90451104,2550330.87693038,17999,17957,9000,26.7510191241884
249132.90451104,2550330.87693038,17999,18100,9050,46.2744488312247
249132.90451104,2550330.87693038,17999,18257,9129,143.511457067811
246750.32482066,2550331.44834956,18001,17767,9001,100.462990358557
246750.32482066,2550331.44834956,18001,18004,9002,100.261973727346
246750.32482066,2550331.44834956,18001,18293,9147,134.847623322521
246849.63264044,2550317.64906312,18004,18001,9002,100.261973727346
260153.44956818,2550328.41417119,18005,18006,9003,29.4699825934238
260182.75265341,2550331.54611464,18006,18005,9003,29.4699825934238
260182.75265341,2550331.54611464,18006,17941,9004,25.9383681055584
260182.75265341,2550331.54611464,18006,18027,9014,51.4261136414129
260182.75265341,2550331.54611464,18006,18081,9041,25.5033126027806
250232.73158656,2550333.50852344,18009,17995,9005,9.6043719033013
250232.73158656,2550333.50852344,18009,17551,9006,225.854244209463
250232.73158656,2550333.50852344,18009,18249,9126,101.6260028522
260004.47571342,2550334.05589233,18014,17918,9007,32.5025979461682
260004.47571342,2550334.05589233,18014,18016,9008,35.2042636794002
260004.47571342,2550334.05589233,18014,18025,9013,40.7008782225034
260004.47571342,2550334.05589233,18014,18104,9052,32.5690665290877
260039.65409009,2550332.70607883,18016,18014,9008,35.2042636794002
258064.15717041,2550334.21334095,18018,17830,9009,87.4076217804653
245186.17020074,2550334.60782316,18019,17547,9010,235.626154771233
245186.17020074,2550334.60782316,18019,17988,9011,14.2653206345479
245186.17020074,2550334.60782316,18019,18352,9177,319.840509713869
245186.17020074,2550334.60782316,18019,18571,9286,225.058395489433
248997.05652134,2550334.64678713,18024,17889,9012,57.9286153264986
248997.05652134,2550334.64678713,18024,18094,9047,34.1922724356033
248997.05652134,2550334.64678713,18024,18171,9086,75.7927040266106
259963.78059724,2550334.74073354,18025,18014,9013,40.7008782225034
260233.89121917,2550336.97679202,18027,18006,9014,51.4261136414129
244159.19249044,2550338.95801858,18029,17974,9015,20.1442566048774
244159.19249044,2550338.95801858,18029,18057,9029,60.7918492973387
244159.19249044,2550338.95801858,18029,18306,9153,117.187228161675
252494.80988447,2550339.91006756,18031,16777,9016,438.818119770067
252494.80988447,2550339.91006756,18031,18143,9072,184.829752442874
252494.80988447,2550339.91006756,18031,18341,9171,141.809305226931
252998.02427193,2550340.41845410,18034,17964,9017,29.5909270478623
252998.02427193,2550340.41845410,18034,18059,9034,27.6071775711505
252998.02427193,2550340.41845410,18034,18186,9093,51.8853489361285
248857.00791797,2550341.70151542,18035,17390,9018,281.034803319484
248857.00791797,2550341.70151542,18035,17937,9019,74.9188780666918
248857.00791797,2550341.70151542,18035,18050,9026,7.98381704550224
248857.00791797,2550341.70151542,18035,18053,9027,6.99114233747426
257345.72949725,2550341.92584324,18039,17755,9020,109.892141990046
257345.72949725,2550341.92584324,18039,18146,9075,168.578653212739
257345.72949725,2550341.92584324,18039,20419,10210,723.135853833627
257634.01670901,2550342.96785491,18041,17913,9021,53.8550180459446
257634.01670901,2550342.96785491,18041,17981,9022,46.4218270851215
257634.01670901,2550342.96785491,18041,18146,9074,128.462731107432
253721.42055699,2550344.10549715,18046,17744,9023,269.07557663924
254575.68462021,2550345.42929429,18047,17655,9024,162.430055761033
254575.68462021,2550345.42929429,18047,18559,9280,324.034174795103
254575.68462021,2550345.42929429,18047,18799,9401,269.847145195993
248850.44962976,2550346.25455730,18050,17832,9025,86.0211678928729
248850.44962976,2550346.25455730,18050,18035,9026,7.98381704550224
248850.44962976,2550346.25455730,18050,18074,9037,7.33448050596472
248850.44962976,2550346.25455730,18050,18332,9166,208.162801026446
248859.71029110,2550348.14924763,18053,18035,9027,6.99114233747426
